movieId,Year ,title,genres,imdb,Tmdb,Youtubelink,viewCount,likeCount,dislikeCount,commentCount
89028,2010,Don't Be Afraid of the Dark (2010),Horror|Thriller,1270761,46261,8DNqpUH4tpw,453935,1205,71,225
89030,2011,Fright Night (2011),Comedy|Horror,1438176,58151,sUipgKdTi_k,852627,1391,97,322
89039,2011,Another Earth (2011),Drama|Romance|Sci-Fi,1549572,55420,N8hEwMMDtFY,4035665,10313,518,3269
89047,2010,Hesher (2010),Drama,1403177,44835,lDZcfrmB-uA,87623,328,18,31
89072,2010,Stake Land (2010),Horror,1464580,52015,v4nlXmRVKMU,334911,303,32,48
89074,2011,"Greatest Movie Ever Sold, The (POM Wonderful Presents: The Greatest Movie Ever Sold) (2011)",Documentary,1743720,58492,fXRCPObrZYs,79683,256,8,13
89085,2011,"Debt, The (2011)",Drama|Thriller,1226753,48289,qnPV_MLgiIc,510801,539,63,67
89087,2011,Colombiana (2011),Action|Adventure|Drama|Thriller,1657507,62835,HCxPLlFWdFo,5071469,10174,1003,2162
89090,2011,Bill Cunningham New York (2011),Documentary,1621444,55244,1qmszNAsehk,85729,119,1,2
89102,2010,Freakonomics (2010),Documentary,1152822,43942,LrceH3952Hg,111816,256,13,24
89118,2011,"Skin I Live In, The (La piel que habito) (2011)",Drama,1189073,63311,BOto6S0Rz64,365783,542,106,96
89137,2010,Backlight (2010),Drama|Sci-Fi|Thriller,1326238,59392,rhJ7ycD2smQ,2037,8,3,2
89145,2010,William Vincent (Shadows and Lies) (2010),Drama,1453403,64832,0DLqhGfH6sg,19638,,,
89162,2010,Phil Ochs: There But for Fortune (2010),Documentary|Musical,1597089,55845,WUAH0C1NcCI,30934,73,3,19
89164,2010,Good Neighbours (a.k.a. Good Neighbors) (2010),Crime|Thriller,1576440,64320,3bEopCezedQ,9849,35,9,6
89190,2011,Conan the Barbarian (2011),Action|Adventure|Fantasy,816462,37430,P3L7tRQzDEQ,10684619,4803,2163,2037
89192,2010,Dead Awake (2010),Fantasy|Mystery|Romance|Thriller,1501652,50023,PhCB1PQdW7c,247463,119,76,66
89194,2011,Prom (2011),Comedy|Drama,1604171,51588,VVwsNcBY-Ec,1380002,1866,195,373
89203,2011,Magic Trip (2011),Documentary,1235790,57211,57OaoZZ61oM,79221,335,8,34
89217,2010,Waiting for Forever (2010),Drama|Romance,1296898,52338,CHjRBlm2lwc,2429349,5048,265,1167
89260,2011,Project Nim (2011),Documentary,1814836,63579,qJ3d0PczpC4,33158,68,3,12
89270,2011,Love Crimes of Kabul (2011),Documentary,2032489,70834,aUjSrjhx8HQ,10457,9,4,0
89281,2010,Birdemic: Shock and Terror (2010),Romance|Thriller,1316037,40016,P-y53CRSF9Q,577260,,,
89300,2010,Win/win (2010),Drama,1522334,60784,HYga9ViUOdw,53092,21,2,3
89302,2011,Page Eight (2011),Drama|Thriller,1797469,73358,C1hGHdPVXlE,184043,99,13,10
89305,2011,"Inbetweeners Movie, The (2011)",Adventure|Comedy,1716772,69798,rxJGQyddD_A,251303,909,66,63
89321,2011,"Future, The (2011)",Drama,1235170,54662,kPuusQf7eG0,69192,160,64,21
89327,2010,Love Ranch (2010),Comedy|Drama|Romance,1125929,39845,I3p_ZNFBqKo,36018,75,2,5
89337,2011,"Interrupters, The (2011)",Documentary,1319744,72711,2VD0ToxlXbU,10075,60,4,11
89343,2011,Red State (2011),Action|Crime|Horror|Thriller,873886,48572,H5I0q0qtD9k,306793,233,119,73
89356,2011,Chinese Take-Out (Chinese Take-Away) (Un cuento chino) (2011),Comedy,1705786,67884,YB1GxhWfcTA,5353,13,0,
89369,2011,"Better Life, A (2011)",Drama,1554091,55720,mwIzW7yk3ZI,350378,1354,35,232
89373,2011,Ceremony (2011),Comedy,1341341,55246,FKw0NTnXAMc,103789,119,11,11
89375,2011,Sympathy for Delicious (2011),Drama,1270277,58884,VwYY-tkrJHk,81603,134,8,20
89377,2010,Wrecked (2010),Thriller,1316622,50838,FaKhoUs_HQg,21621,36,2,0
89386,2011,Pearl Jam Twenty (2011),Documentary|Musical,1417592,72744,oSp1YVGqw1Y,339265,2076,16,202
89388,2011,I Don't Know How She Does It (2011),Comedy,1742650,70868,MJPKOS9DZeg,1133056,6639,152,99
89427,2011,Shark Night 3D (2011),Horror|Thriller,1633356,65055,c38GMlPPCTA,1238463,4031,294,221
89449,2010,Beautiful Lies (De vrais mensonges) (Full Treatment) (2010),Comedy|Drama|Romance,1529569,51072,ZHPr7uIO_uQ,20611,7,1,1
89470,2011,Contagion (2011),Sci-Fi|Thriller|IMAX,1598778,39538,4sYSyuuLk5g,8825116,13230,1152,5901
89472,2011,We Have a Pope (Habemus Papam) (2011),Comedy|Drama,1456472,61667,8VqNoLzZRkI,213301,631,83,118
89480,2011,Sleeping Beauty (2011),Drama,1588398,64586,wJLW6nRMBv0,495501,706,74,26
89490,2011,Straw Dogs (2011),Thriller,999913,64639,jc2WepwFcWE,1734137,2560,256,1124
89492,2011,Moneyball (2011),Drama,1210166,60308,-4QPVo0UIzc,2432594,3697,176,670
89501,2010,William S. Burroughs: A Man Within (2010),Documentary,1466072,47753,vYQhh5Cn7fo,51936,179,2,15
89523,2010,"Fat, Sick & Nearly Dead (2010)",Documentary,1227378,72914,Gv3vEXy_EwU,1544493,5400,155,730
89535,2011,"Havre, Le (2011)",Comedy|Drama,1508675,73532,BqhAe0gx5c4,33408,112,11,12
89545,2011,X (2011),Thriller,1661099,73454,UrbHykKUfTM,16215337,32565,1366,10752
89554,2011,Zindagi Na Milegi Dobara (2011),Adventure|Comedy|Drama|Romance,1562872,61202,FJrpcDgC3zU,445670,2970,98,134
89570,2011,Restless (2011),Drama,1498569,47760,lC9QrP0otjk,105293,443,12,24
89580,2010,Neds (2010),Drama,1560970,55785,RwFij9KM-qU,7487,35,0,3
89582,2010,Cold Fish (Tsumetai nettaigyo) (2010),Drama|Thriller,1632547,68341,4fif6O-WZMU,8291,10,1,1
89584,2010,Skeletons (2010),Comedy|Fantasy,1425933,46909,3gHoqkznBTs,16206,25,3,4
89586,2011,Phineas and Ferb the Movie: Across the 2nd Dimension (2011),Adventure|Animation|Children,1825918,71689,4JnV41qzT_M,,,,
89629,2010,Point Blank (ï¿_ï¿_ï¿_ bout portant) (2010),Action|Crime|Thriller,1545759,61404,Ha2O-LdNoqE,580270,370,54,54
89650,2011,Ironclad (2011),Action|Adventure,1233301,38543,2Ebfqkv2Yg8,64244,44,5,5
89662,2011,Russell Peters: The Green Card Tour - Live from the O2 Arena (2011),Comedy|Documentary,1954794,66605,Msu_rknsuMs,,,,
89714,2011,Black Butterflies (2011),Drama,906778,72049,J0uCLdt-Ci4,38164,81,3,13
89720,2010,Bereavement (2010),Horror,1100051,55890,DQIYaD1BxQI,4462327,4069,512,1247
89745,2012,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,848228,24428,hIR8Ar-Z4hw,6498112,31239,1030,6097
89753,2011,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller,1340800,49517,VW-F1H-Nonk,1636484,2562,82,258
89759,2011,"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama,1832382,60243,B2Sswx_vrWk,531944,849,48,171
89761,2011,"Dangerous Method, A (2011)",Drama|Thriller,1571222,48231,664eq7BXQcM,,,,
89774,2011,Warrior (2011),Drama,1291584,59440,I5kzcwcQA1Q,5467363,14144,490,1121
89778,2010,Littlerock (2010),Drama,1608285,85821,qK8iDeQSRcI,28281,80,14,22
89780,2010,Sherlock Holmes (2010),Mystery|Sci-Fi,1522835,33555,BaHvM9KVpcw,444268,403,219,326
89804,2011,"Ides of March, The (2011)",Drama,1124035,10316,pV-50ay79mk,2336480,2474,153,367
89837,2011,Kill List (2011),Horror|Mystery|Thriller,1788391,74725,aqkqF--v1tg,1752493,1490,168,700
89840,2011,Killer Elite (2011),Action|Thriller,1448755,49021,8F1wrDsUqYc,3993376,4055,196,1405
89846,2011,Bobby Fischer Against the World (2011),Documentary,1777551,67885,5sWuhpsG2aU,184515,232,15,37
89848,2010,Badmaash Company (2010),Comedy|Crime|Drama,1602476,37822,FtcdflQAOs4,1222705,1931,154,335
89850,2010,"Nature of Existence, The (2010)",Documentary,1196672,52058,iP0M7GGQkZ0,,,,
89862,2011,Bellflower (2011),Action|Drama|Romance,1242599,58699,j3KX2IPTbjE,,,,
89864,2011,50/50 (2011),Comedy|Drama,1306980,40807,FxhpahMKt4Q,,,,
89877,2010,Main Street (2010),Drama,1365483,54469,3VZeEMW_3fA,81563,40,6,
89896,2011,"Turin Horse, The (A Toriní€Œ_i lí€Œ_) (2011)",Drama,1316540,81401,ZNkN_xCXozw,333656,1238,59,229
89898,2011,Generation P (2011),Comedy|Drama|Sci-Fi,459748,63375,aV_7D4D7A_I,37923,103,3,0
89900,2011,Once Upon a Time in Anatolia (Bir zamanlar Anadolu'da) (2011),Drama,1827487,74879,jJOFUsO_N20,191328,286,109,91
89904,2011,The Artist (2011),Comedy|Drama|Romance,1655442,74643,YB9Oq0hn5KY,167486,931,25,72
89930,2011,Superheroes (2011),Action|Comedy|Documentary|Drama,1792621,71905,5zxCLbPncGk,546231,1018,51,275
89945,2011,BlinkyTM (2011),Horror|Sci-Fi,1520494,59852,e1K7qTwXky4,143471,113,12,45
89961,2011,Play (2011),Crime|Drama,1376717,85743,6UsE80g0qeE,199587,320,31,34
89983,2010,Robot (2010),Action|Comedy|Musical|Sci-Fi,1305797,148284,FjWbHV2oMVk,72302,773,44,21
89997,2011,Circumstance (2011),Drama,1684628,60421,aD7wieh-m-0,106497,202,10,27
90005,2011,Ticking Clock (2011),Action|Crime|Mystery|Sci-Fi|Thriller,1519664,50765,P1IPBXtUAZI,184735,57,16,27
90007,2010,Ghost from the Machine (2010),Sci-Fi,1303782,70636,MOBuqcMepRA,31541,23,5,7
90057,2011,Take Shelter (2011),Drama,1675192,64720,hUraDx3oFVg,119608,315,16,29
90061,2010,"Myth of the American Sleepover, The (2010)",Comedy|Drama|Romance,1174042,70588,NsEd5D6ILWE,37438,116,19,4
90066,2010,Road to Nowhere (2010),Romance|Thriller,1504319,42707,f5hyFPC96Pw,4002,7,1,2
90071,2011,"Music Never Stopped, The (2011)",Drama,1613062,56401,QOKP4I5Y2zY,115118,474,7,49
90090,2010,"Game of Death, The (Le Jeu de la Mort) (2010)",Documentary,1719498,113258,3yz-P5CWE1E,21562,21,7,17
90127,2011,No Rest for the Wicked (2011),Thriller,1661862,76013,EB7uBJfHyIs,16892,23,0,12
90133,2010,"Presence, The (2010)",Drama|Horror|Thriller,1298594,54700,yL5EgbTvByI,69002,26,16,8
90154,2011,"Caller, The (2011)",Horror|Mystery|Thriller,1525890,73588,GBO-H9EZW5c,980274,1130,94,402
90183,2011,"Captain Thunder (Capití€Œï¿_n Trueno y el Santo Grial, El) (Prince Killian and the Holy Grail) (2011)",Adventure,1233259,80122,6GAPmn8subI,116338,81,114,72
90249,2011,Real Steel (2011),Action|Drama|Sci-Fi|IMAX,433035,39254,s9aIuPSvXX8,61765,46,3,4
90266,2011,Buck (2011),Documentary,1753549,67273,IShjmWYuHZ0,,,,
90268,2011,Hell (2011),Horror|Sci-Fi|Thriller,1643222,73262,3l91z_C7RhM,152360,107,13,28
90281,2010,My Joy (Schastye moe) (2010),Drama,1646114,60981,z6Zzf0FEGFc,23719,21,0,3
90310,2010,Father of Invention (2010),Comedy|Drama,1381505,35221,znE5tTpHTM4,295457,710,44,181
90341,2011,Catching Hell (2011),Documentary,1908471,75803,w0s6ZEm5eZ8,,,,
90343,2011,Footloose (2011),Comedy|Drama|Musical,1068242,68817,gtjI6OHVk00,4300538,8856,2161,3228
90345,2011,"Thing, The (2011)",Horror|Mystery|Sci-Fi|Thriller,905372,60935,mg6tKVdMNdM,50585,58,7,17
90350,2010,Lemmy (2010),Documentary,1236472,53344,dRENbQIuoLU,76330,136,4,17
90353,2010,Beautiful Boy (2010),Drama,1533013,59437,aN_Gq1aFjUU,,,,
90355,2011,"Harvest/La Cosecha, The (2011)",Documentary,1981703,70875,tW9w8nY73-M,,51,5,1
90357,2011,Tyrannosaur (2011),Drama,1204340,76543,nvyqXFmV-LI,841818,1156,81,494
90374,2011,Martha Marcy May Marlene (2011),Drama|Thriller,1441326,50837,0_k3wCsOgqk,,,,
90376,2011,We Need to Talk About Kevin (2011),Drama|Thriller,1242460,71859,ZLRgAe2jLaw,2955703,6437,233,1972
90378,2010,Tabloid (2010),Documentary,1704619,69480,HCyoMv6m9OM,3400,0,0,0
90382,2011,"River Murders, The (2011)",Thriller,1738387,70009,zuTzNCvt11g,313612,61,45,32
90403,2011,"Three Musketeers, The (2011)",Action|Adventure,1509767,52451,bhXPhTekVCo,576014,806,70,140
90405,2011,In Time (2011),Crime|Sci-Fi|Thriller,1637688,49530,xhYUaR5QiUs,573283,1134,43,57
90413,2010,Oranges and Sunshine (2010),Drama,1438216,70925,zA0LrxAtLeo,84230,136,4,13
90426,2010,Burning Palms (2010),Comedy|Drama,1283887,45013,cNWVMzsaGyo,,,,
90428,2011,Margaret (2011),Drama,466893,44754,7YAiS-3EhMI,312406,460,53,127
90430,2011,Carnage (2011),Comedy|Drama,1692486,72113,ON3kwJPwcMU,643314,679,108,247
90434,2011,Assassination Games (2011),Action|Thriller,1436568,71677,1-y3trCq6v8,1612013,896,129,301
90439,2011,Margin Call (2011),Drama|Thriller,1615147,50839,Y2DqFRsPrns,2016440,2356,112,679
90469,2011,Paranormal Activity 3 (2011),Horror,1778304,72571,GuPCP7yzqc8,18196,12,3,1
90471,2011,Puncture (2011),Drama,1582248,72432,LVxH9UXEoMY,33639,9,1,1
90474,2011,Polisse (2011),Crime|Drama,1661420,71157,ZCCjGBkXc38,311458,331,18,89
90476,2011,"Little Bit of Heaven, A (2011)",Comedy|Drama|Romance,1440161,45156,cUW60Qf1Bm8,,,,
90478,2010,Year of the Carnivore (2010),Comedy|Romance,1372306,61730,TqXWAsXMgME,16364,41,5,9
90522,2011,Johnny English Reborn (2011),Adventure|Comedy|Thriller,1634122,58233,wCsSzZU-sQ4,302678,473,26,43
90524,2011,Abduction (2011),Action|Drama|Mystery|Thriller,1600195,59965,CEVkp5Je7m0,6833739,14136,865,1855
90526,2011,Beginning of the Great Revival (a.k.a. The Founding of a Party) (2011),Drama|IMAX,1699513,69310,58BmrhVYd_4,666,2,0,0
90528,2011,This Must Be the Place (2011),Crime|Drama|Thriller,1440345,53487,q0ryRwKkKI4,1091770,2465,153,403
90531,2011,Shame (2011),Drama,1723811,76025,24cjqfVv1fs,3431715,3419,251,875
90561,2010,"Happy, Happy (Sykt lykkelig) (2010)",Comedy|Drama,1664892,46147,gvovRGyS3v4,4861,4,0,0
90564,2010,"Screaming Man, A (Un homme qui crie) (2010)",Drama,1639901,57602,89f3Zc84_hI,34830,41,6,2
90576,2011,What's Your Number? (2011),Comedy|Romance,770703,63492,j9stplJF1ek,,,,
90578,2011,Dream House (2011),Drama|Mystery|Thriller,1462041,69668,XFxIYqcmRxc,804158,1067,98,149
90592,2011,How to Die in Oregon (2011),Documentary|Drama,1715802,65992,_F-525sCzhE,,,,
90600,2011,Headhunters (Hodejegerne) (2011),Action|Crime|Thriller,1614989,70670,I7F6vru1n6w,176702,149,6,55
90603,2011,Batman: Year One (2011),Action|Animation|Crime,1672723,69735,8o8O3E9XSgo,80741,118,5,12
90622,2011,Campus Radio (2011),Comedy|Drama,1409006,47273,GTs8Sa46j3Y,,,,
90624,2011,Machine Gun Preacher (2011),Action|Crime,1586752,45610,BTvoaaE98DE,71802,69,1,8
90630,2011,Miss Representation (2011),Documentary,1784538,77801,W2UZZV3xU6Q,453049,2500,105,202
90632,2010,Answer This! (2010),Comedy|Romance,1488164,78309,uykl2z_7N_0,89435,95,8,0
90645,2011,Anonymous (2011),Drama,1521197,61891,uBmnkk0QW3Q,4600199,7718,759,2420
90647,2011,Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX,448694,58423,Znuq-daWfLE,6158091,7642,670,634
90649,2010,Mr. Nice (2010),Comedy|Drama,1183911,46934,vk_jsXRb17U,431538,293,16,64
90651,2011,Hella W (2011),Drama,1382722,62614,3MHFXL59N0k,10336,9,0,0
90662,2011,"Veteran, The (2011)",Action|Thriller,1653700,70196,TFpG0IJnb5g,560109,268,47,65
90717,2011,Tower Heist (2011),Action|Comedy|Crime,471042,59108,Z4KXF7NWFRE,5618288,7888,373,1629
90719,2011,J. Edgar (2011),Drama,1616195,88794,vD99zwj-ZUg,1072337,1395,74,628
90738,2011,"Double, The (2011)",Action|Crime|Drama|Mystery|Thriller,1646980,73499,pKRKoZIjiFk,2185837,1300,2315,1136
90746,2011,"Adventures of Tintin, The (2011)",Action|Animation|Mystery|IMAX,983193,17578,9ua_4ajpP58,,,,
90751,2011,"Son of No One, The (2011)",Action|Crime|Thriller,1535612,74536,7U9OslXVjdM,276485,359,26,34
90795,2011,"Exercice de l'ï¿_ï¿_ï¿_ï¿_tat, L' (2011)",Drama,1781843,95448,1vqbPSle7yw,9109,11,1,0
90809,2011,Tomboy (2011),Drama,1847731,65229,NHebAaxnxKM,267832,366,60,168
90863,2011,George Harrison: Living in the Material World (2011),Documentary,1113829,75964,AGMMXK-661M,526880,2278,28,288
90866,2011,Hugo (2011),Children|Drama|Mystery,970179,44826,Hv3obL9HqyY,372475,1319,77,150
90868,2011,Higher Ground (2011),Drama,1562568,50875,vh93pheDAns,13217,5,8,0
90870,2011,Trespass (2011),Crime|Drama|Thriller,1674784,70578,1rolBdc_mjs,2625180,2067,286,649
90888,2011,Immortals (2011),Action|Drama|Fantasy,1253864,37958,7VdONYkKFmQ,,,,
90890,2011,Jack and Jill (2011),Comedy,810913,71880,uA48UG0gkJI,840285,1955,5753,1993
90899,2010,"People vs. George Lucas, The (2010)",Documentary,1325014,75311,onhNEGVGHFQ,1203,1,1,0
90914,2011,"Devil's Double, The (2011)",Action|Drama,1270262,62630,qhlQOg9abRk,1505269,2312,124,634
90916,2011,Setup (Set Up) (2011),Action|Crime|Drama,1748197,70586,hSgFGQjyttY,470011,154,70,117
90929,2011,House of Tolerance (2011),Drama,1660379,84427,PWQRA-SqK44,,,,
90931,2011,Beats Being Dead (Dreileben - Etwas Besseres als den Tod) (2011),Drama,1718776,94336,b8nWHasK2xo,25595,74,6,12
90933,2011,"Deep Blue Sea, The (2011)",Drama|Romance,1700844,51994,DmphOgeyk70,4758477,2679,1172,436
90939,2011,11-11-11 (11-11-11: The Prophecy) (2011),Horror|Thriller,1712159,51248,MAmDBM4CfU4,55963,40,7,44
90943,2011,Into the Abyss (2011),Documentary,1972663,77365,A6sFvA24jhA,229450,211,21,267
90947,2011,"Oslo, August 31st (Oslo, 31. august) (2011)",Drama,1736633,75233,_aPMablZle0,,,,
90963,2011,"Last Mountain, The (2011)",Documentary,1787816,53328,RSP2Ju8ojUU,,,,
90965,2010,Sasha (Sascha) (2010),Comedy|Drama,1667691,65831,APpaQqT7kL4,626,2,0,0
91007,2011,I Want to Be a Soldier (2011),Drama,1637687,72875,39mIVbkDokQ,9336,10,1,2
91010,2011,Another Happy Day (2011),Drama,1719071,60422,TRz-196Cizo,95760,109,10,20
91014,2011,Shaolin (Xin shao lin si) (2011),Action|Drama,1533749,55292,HUF8_EhO6vU,2348671,4211,133,827
91035,2011,Wuthering Heights (2011),Drama,1181614,9364,3EceNo1LJj4,370267,1211,73,266
91044,2010,LennoNYC (2010),Documentary,1714861,59206,5xwvsp6t1CA,12614,80,0,4
91046,2010,"River Why, The (2010)",Drama,1241329,11403,s4-lyvXYo9k,96305,53,2,0
91048,2010,Cherry (2010),Comedy|Drama,1315350,47320,y-eUQW8OKhs,77306,156,13,64
91077,2011,"Descendants, The (2011)",Comedy|Drama,1033575,65057,CWHNXJ1K4yA,,,,
91079,2011,Like Crazy (2011),Drama|Romance,1758692,60420,r-ZV-bwZmBw,,,,
91094,2011,"Muppets, The (2011)",Children|Comedy|Musical,1204342,64328,Mq5LfuvRBVM,2612254,5636,516,784
91104,2011,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",Adventure|Drama|Fantasy|Romance,1324999,50619,PQNLfo-SOR4,9210845,23551,1372,4095
91126,2011,War Horse (2011),Drama|War,1568911,57212,d6Ru9Y9Xwjg,739602,1304,64,275
91128,2011,"Rum Diary, The (2011)",Comedy|Drama|Thriller,376136,23514,0YUx36yLLug,,,,
91134,2011,My Week with Marilyn (2011),Drama,1655420,75900,NeHDZODFKNw,532306,1767,48,233
91167,2011,"Inconvenient Tax, An (2011)",Documentary,1268224,202152,T5YzMH0ySPc,1340,10,0,0
91187,2010,Millhaven (2010),Animation,1863330,0,5DNzX-f8awE,1178477,16884,670,1080
91199,2011,Weekend (2011),Drama|Romance,1714210,79120,kN_Np-Xv6xI,15530,86,0,7
91211,2010,Echoes of the Rainbow (Sui yuet san tau) (2010),Comedy|Drama|Romance,1602572,39693,PJeTnF3qu7c,6807,8,0,1
91213,2010,Beijing Taxi (2010),Documentary,874421,101124,zQM43Uoo47k,8945,31,1,2
91216,2010,"Lebanon, Pa. (2010)",Drama,1290082,61629,mulTye9gsFk,23735,17,2,40
91229,2011,Enon opetukset (2011),Comedy|Drama,1759871,0,5TL_XuniZBo,4766,7,2,1
91235,2010,Living Will... (2010),Comedy,1754141,76234,l_W3DK-Eu1E,690650,1851,58,1278
91241,2011,Singham (2011),Action|Drama|Romance,1948150,70590,mp-XqCrCi6I,5191039,7272,1074,1772
91243,2010,Shanghai (2010),Drama|Mystery|Romance,1092634,38407,b2sh-uBZa10,121957,148,16,31
91273,2010,Bunraku (2010),Action|Drama|Fantasy,1181795,30618,jVabHVw4dMc,1198341,1620,175,528
91288,2011,Gantz: Perfect Answer (2011),Action|Mystery|Sci-Fi,1525836,74135,bcSThPonFgs,206545,179,15,47
91290,2010,Sarah's Key (Elle s'appelait Sarah) (2010),Drama,1668200,53457,w182qmadmbk,,,,
91302,2010,"Tree, The (2010)",Children|Drama,1496005,51409,S1NIap4p9y8,6211,4,1,0
91323,2011,"Sitter, The (2011)",Comedy,1366344,57431,IksgHqHD0tw,,,,
91325,2011,Extremely Loud and Incredibly Close (2011),Drama,477302,64685,jgp8rR2fykU,445500,1485,55,130
91360,2011,Sing Your Song (2011),Documentary,1787797,91367,bic97j6q5fo,35347,89,5,4
91371,2011,Rampart (2011),Action|Crime|Drama|Thriller,1640548,75622,E4xlgN6QOAs,3668,2,0,0
91386,2011,Happy Feet Two (2011),Animation|Children|Comedy|IMAX,1402488,65759,gKWNUyTGqss,8383428,7470,962,1621
91414,2011,Arthur Christmas (2011),Animation|Children|Comedy|Drama,1430607,51052,7tk-WZSqIGQ,3351343,3935,247,649
91416,2011,Miss Bala (2011),Action|Adventure|Drama|Thriller,1911600,77635,iz8SgHuTNS8,14786,8,0,3
91461,2011,Elephant White (2011),Action|Crime|Thriller,1578882,57585,Vn3rcrFELQ4,213229,75,18,13
91470,2011,Violet & Daisy (2011),Action|Drama,1634136,91550,C7CdL8xXmxE,1079786,2606,122,448
91474,2011,Flypaper (2011),Comedy|Crime,1541160,62046,VkksFMlxPs8,,,,
91483,2012,Bullet to the Head (2012),Action|Crime|Film-Noir,1308729,70074,kAqs_W7z7nM,13279,25,7,4
91485,2012,"Expendables 2, The (2012)",Action|Adventure,1764651,76163,ip_CYHdyUBs,4737540,4902,183,1150
91500,2012,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller,1392170,70160,mfmrPu43DF8,6424596,19760,693,5351
91505,2010,Clone (Womb) (2010),Drama|Romance|Sci-Fi,1216520,59457,Sdqcmqfhciw,1119282,1239,315,347
91509,2010,Fire of Conscience (For lung) (2010),Action|Crime|Mystery|Thriller,1602500,38264,17wOECHdW60,92494,26,2,4
91529,2012,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,1345836,49026,z5Humz3ONgk,1350781,7359,128,1375
91535,2012,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX,1194173,49040,43WTCO8-C4w,143958,240,9,71
91540,2011,I Melt with You (2011),Drama,1691920,75345,YIwJSKH2s0o,,,,
91542,2011,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller,1515091,58574,QU0SEeQJy0c,2440334,6356,152,995
91548,2011,Life in a Day (2011),Documentary|Drama,1687247,66150,bT_UmBHMYzg,1753746,9036,130,868
91560,2011,"Funny Man, A (Dirch) (2011)",Drama,1706596,73448,TqAG5rJ8hhg,25501,31,7,7
91571,2011,Coriolanus (2011),Drama|Thriller,1372686,101173,bsYrGIQnmxo,1619025,2945,124,1070
91573,2011,Americano (2011),Drama,1742023,103597,UDCkBq63EJo,9793,5,0,0
91597,2011,This Is Not a Film (In film nist) (2011),Documentary,1667905,83552,ajOgE_BPLVU,57623,155,12,20
91601,2011,Outside Satan (Hors Satan) (2011),Drama,1666168,89456,RvmsKAnX7hM,38553,33,12,9
91603,2011,"Student, The (El estudiante) (2011)",Drama,1865357,118204,BvICsWskmrs,62045,109,3,18
91605,2010,Shit Year (2010),Drama,1294212,119425,sKsMJ-08Hh4,31901,118,8,16
91622,2011,Young Adult (2011),Comedy|Drama,1625346,57157,Ar_-v7dEEoo,6514420,4517,959,868
91626,2011,Faces in the Crowd (2011),Crime|Drama|Mystery,1536410,70577,eqU6xlD6fbA,,,,
91628,2011,New Year's Eve (2011),Comedy|Romance,1598822,62838,hvS1G-Q-7TI,30996,16,1,0
91630,2011,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX,1229238,56292,V0LQnQSrC-g,,,,
91653,2011,We Bought a Zoo (2011),Comedy|Drama,1389137,74465,brbzw0ZJGlI,247053,335,23,68
91658,2011,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller,1568346,65754,YKWXEfXGWtA,500080,1199,73,290
91660,2011,"Darkest Hour, The (2011)",Action|Horror|Sci-Fi|Thriller,1093357,71469,aI7AKqOZYV0,,,,
91673,2011,Albert Nobbs (2011),Drama,1602098,73873,dPZmSTlokR0,2180,4,0,0
91681,2010,"Julia's Eyes (Ojos de Julia, Los) (2010)",Horror|Thriller,1512685,52274,nbLk_gI5Vdw,327068,596,21,93
91683,2010,Metrobranding (2010),Documentary,1709695,378477,boaSssw76Yo,9819,66,4,4
91688,2011,Salvation Boulevard (2011),Comedy|Thriller,1251743,51995,TYiYHfciJwE,351677,681,100,182
91690,2011,Friends with Kids (2011),Comedy,1720616,80038,lQZ-gWGayh4,9917,6,0,0
91694,2011,Intruders (2011),Horror|Thriller,1634121,63207,9FE616lUkuU,39460,22,5,0
91707,2011,In the Land of Blood and Honey (2011),Drama|Romance|War,1714209,79777,wDBU8CqU0dg,,,,
91745,2010,Brutal Beauty: Tales of the Rose City Rollers (2010),Documentary,1590295,92464,csutILUNwVs,8853,27,0,5
91755,2011,Reagan (2011),Documentary,1822382,56761,pZX71jgSV8E,32728,198,18,52
91762,2011,"Last Lions, The (2011)",Documentary,1692928,53505,PoAcNdeEf_Y,547374,1354,31,357
91784,2011,Girl Walks Into a Bar (2011),Comedy|Drama|Fantasy,1682246,59006,UZnP6prUWsU,3497816,2888,838,737
91789,2011,Bringing Up Bobby (2011),Comedy,1656170,53100,w1MfReTtHew,178315,191,18,42
91793,2010,"Painting Sellers, The (Taulukauppiaat) (2010)",Drama,1646131,293114,WWOpvgAN3nU,5616,7,0,0
91805,2011,Ladies vs. Ricky Bahl (2011),Comedy|Drama,1954598,82698,lnKG0Fgn5Ps,175765,3523,1613,125
91808,2011,Pariah (2011),Drama,1233334,73939,pNRdxsTmV1U,221395,876,33,60
91823,2010,Kung Fu Panda Holiday Special (2010),Animation|Children|Comedy,1702433,50393,S2JQJVdV8HQ,485016,278,25,66
